material_id,formula_pretty,nsites,crystal_system,formation_energy_per_atom,volume,density,band_gap
mp-1110597,Rb2VAgF6,10,Cubic,-2.706512146,172.2784824,4.277031505,0
mp-1110581,Rb2VAuF6,10,Cubic,-2.520021492,176.7329013,5.006378625,0
mp-1113787,Rb2VCuF6,10,Cubic,-2.684000888,152.9343202,4.336775104,0
mp-1113932,Rb2VHgF6,10,Cubic,-2.670305426,221.3923513,4.023665059,0.0036
mp-1110801,Rb2YAgBr6,10,Cubic,-1.859262089,363.0267857,3.874916607,3.3104
mp-1110800,Rb2YAgCl6,10,Cubic,-2.172295243,312.5863894,3.083380534,3.8008
mp-1110786,Rb2YAgF6,10,Cubic,-3.186883125,187.5561005,4.264760149,2.8977
mp-1110816,Rb2YAgI6,10,Cubic,-1.408657045,446.9021513,4.195493834,2.4885
mp-1111712,Rb2YAuBr6,10,Cubic,-1.739033426,362.8540835,4.284504195,1.5649
mp-1111711,Rb2YAuCl6,10,Cubic,-2.033461386,314.1329519,3.539183342,2.2513
mp-1111399,Rb2YAuF6,10,Cubic,-3.00116257,206.1547979,4.597676676,1.5261
mp-1111786,Rb2YAuI6,10,Cubic,-1.314804603,443.6435169,4.55980188,1.1678
mp-1112413,Rb2YCuBr6,10,Cubic,-1.809265633,332.8901377,4.004623823,2.3405
mp-1110685,Rb2YCuCl6,10,Cubic,-2.130706658,283.6527105,3.138429532,2.6201
mp-1110658,Rb2YCuF6,10,Cubic,-3.144641709,179.3081762,4.050473627,0.9338
mp-1110761,Rb2YCuI6,10,Cubic,-1.348670241,414.9285588,4.341413569,1.7585
mp-1114137,Rb2YHgBr6,10,Cubic,-1.777718099,400.1856343,3.899856861,0
mp-1114078,Rb2YHgCl6,10,Cubic,-2.074219315,347.6954274,3.214856657,0
mp-1113905,Rb2YHgF6,10,Cubic,-3.101566805,217.8529668,4.378411589,0
mp-1114193,Rb2YHgI6,10,Cubic,-1.34709646,485.9578356,4.175142867,0
mp-1114129,Rb2YInBr6,10,Cubic,-1.903752233,423.858377,3.346020775,2.8332
mp-1114045,Rb2YInCl6,10,Cubic,-2.216510208,368.5987484,2.646138129,3.3242
mp-1113931,Rb2YInF6,10,Cubic,-3.289476153,223.7950549,3.625737834,3.673
mp-1114186,Rb2YInI6,10,Cubic,-1.449890531,515.9365953,3.656487351,2.6542
mp-1114112,Rb2YTlBr6,10,Cubic,-1.944472154,430.5481655,3.639466476,3.5841
mp-1114000,Rb2YTlCl6,10,Cubic,-2.258796113,373.9736963,3.005799321,4.1524
mp-1113925,Rb2YTlF6,10,Cubic,-3.320889707,229.5683405,4.182409801,4.6661
mp-1114164,Rb2YTlI6,10,Cubic,-1.488978745,524.5345359,3.88009211,3.0376
mp-555526,RbAg(NO3)2,40,Monoclinic,-1.056312872,635.0680752,3.319109362,2.5282
mp-1209385,RbAg(PO3)2,40,Monoclinic,-2.329068869,615.2430726,3.792413523,2.9292
mp-1209317,RbB2SbO6,20,Orthorhombic,-2.429642226,284.1937654,3.796141023,2.3667
mp-1110627,RbNa2AlF6,10,Cubic,-3.189408286,163.4208662,2.768085218,4.8591
mp-1111406,RbNa2AsF6,10,Cubic,-2.517516175,202.0352002,2.633052202,2.6812
mp-1110626,RbNa2CoF6,10,Cubic,-2.481677368,172.4406999,2.930977769,3.2454
mp-1110625,RbNa2CrF6,10,Cubic,-2.850811771,183.3532324,2.693710571,3.4631
mp-1110624,RbNa2FeF6,10,Cubic,-2.645681807,175.1254048,2.856763071,3.7187
mp-1110623,RbNa2GaF6,10,Cubic,-2.817508296,182.5944262,2.866115693,4.693
mp-1110622,RbNa2NiF6,10,Cubic,-2.353891747,174.2601181,2.898090937,0
mp-556808,RbNb(BO3)2,100,Monoclinic,-2.893123394,1464.925549,3.355168752,3.4532
mp-9842,RbSm(CO3)2,20,Monoclinic,-2.555991822,293.6399569,4.024626121,4.1976
mp-1209097,RbTa(BO3)2,20,Orthorhombic,-3.009934251,294.551507,4.329997148,3.4509
mp-1195500,RbY(SeO3)2,40,Orthorhombic,-2.211355717,735.955494,3.86540961,4.2881
mp-1194706,RbY(TeO3)2,40,Orthorhombic,-2.302052576,758.4457391,4.60272663,3.1745
mp-1205510,ReNi(PbO3)2,10,Cubic,-1.625657261,129.581735,9.678832002,0
mp-1079236,ReTc(PbO3)2,10,Cubic,-1.590976128,129.7555493,10.16889062,0
mp-1078950,ReTc(SnO3)2,10,Cubic,-1.494344099,128.3002344,7.993654795,0
mp-556834,RuCl(OF3)2,20,Monoclinic,-1.541919932,319.7016457,2.934752342,0.562
mp-572526,SbBr(OF3)2,20,Monoclinic,-1.851512327,331.7500037,3.480281812,1.9974
mp-560354,SbCl(OF3)2,20,Orthorhombic,-1.89632786,322.3553695,3.123752092,1.9238
mp-772040,SbH(OF3)2,20,Triclinic,-1.903724087,304.6459829,2.929838484,0.1487
mp-582587,SbH6C2I,80,Orthorhombic,-0.166498665,1372.756239,2.697334716,2.6184
mp-560789,SbI(ClF3)2,40,Orthorhombic,-2.014379259,888.6762593,3.240526735,1.9054
mp-1078298,SbN(OF3)2,10,Orthorhombic,-2.023034248,155.3076875,3.012514825,3.0857
mp-554847,SbP(Cl3O)2,40,Monoclinic,-1.56195916,1157.66242,2.28039599,2.3408
mp-554701,SbP(OF3)2,20,Triclinic,-2.67902714,316.5082819,3.134459405,4.4149
mp-555056,SbS2NCl6,10,Orthorhombic,-0.357139426,292.1543028,2.345208755,1.6653
mp-12368,SbS2NF6,10,Monoclinic,-1.827770044,187.3963821,2.781386803,2.6713
mp-662919,SbTe(SeF3)2,80,Orthorhombic,-1.826589103,1846.780062,3.749617676,1.4471
mp-1209762,SbTe2SeF6,80,Orthorhombic,-1.987633838,1870.289524,4.047965851,1.4719
mp-1205485,Sc2CrReO6,10,Cubic,-2.188078478,115.8200515,6.080582878,0
mp-1105225,Sc2MnNiO6,20,Monoclinic,-2.759368691,204.1966759,4.871747498,1.8181
mp-8616,ScAg(PS3)2,20,Trigonal,-0.954016906,488.7980525,2.766409561,2.0325
mp-13383,ScAg(PSe3)2,20,Trigonal,-0.805521451,561.02322,4.075887198,1.6441
mp-1219299,ScMn(BiO3)2,40,Monoclinic,-2.28259778,538.2372682,7.575274976,1.7565
mp-1219325,ScMn2SbO6,20,Triclinic,-2.518829429,252.4083968,4.902353529,1.9542
mp-1219284,ScNb(PbO3)2,10,Cubic,-2.64398751,139.2821233,7.728622006,2.5749
mp-1078244,ScNi2SbO6,10,Trigonal,-2.177683663,111.9423409,5.638343985,0
mp-1219286,ScSb(PbO3)2,10,Orthorhombic,-2.268920031,137.4026901,8.183038089,2.7561
mp-550579,ScTa(PbO3)2,10,Cubic,-2.765637124,138.3728,8.835950658,2.5824
mp-1179522,SiPb(OF3)2,80,Monoclinic,-2.072497073,1124.622691,4.503708283,0
mp-1219319,Sm2CoNiO6,20,Monoclinic,-2.542865451,230.5892016,7.407863257,0.512
mp-1208920,Sm2CoPtO6,20,Monoclinic,-2.530837305,246.7887306,8.757033223,1.7723
mp-1208928,Sm2CoRuO6,20,Monoclinic,-2.513297777,242.731701,7.617090252,0
mp-980108,Sm2MgIrO6,20,Monoclinic,-2.911321314,243.9024457,8.350111597,0
mp-1208919,Sm2MgPtO6,20,Monoclinic,-2.88594988,246.2098034,8.310530871,2.0802
mp-1188690,Sm2MnCoO6,20,Monoclinic,-2.732972618,234.5061909,7.230945331,0
mp-555010,Sm2MnNiO6,20,Monoclinic,-2.807459272,232.2573753,7.29752959,0
mp-1219164,Sm2MnRhO6,20,Monoclinic,-2.742511041,243.8819458,7.551755832,1.037
mp-1208922,Sm2NiPtO6,20,Monoclinic,-2.516486675,244.6334916,8.830927935,1.6681
mp-1208962,Sm2NiRuO6,20,Monoclinic,-2.607658627,241.9859734,7.63727281,0
mp-1219251,Sm2TiCuO6,20,Monoclinic,-3.172998904,240.6937911,7.011138225,0
mp-18794,Sm2TiMnO6,20,Monoclinic,-3.436049352,249.6574432,6.644904021,1.6792
mp-1219215,Sm2VFeO6,20,Monoclinic,-3.033228953,241.7716649,6.916329389,1.2635
mp-1208902,Sm2ZnPtO6,20,Monoclinic,-2.605504857,248.9041712,8.769012416,1.7044
mp-1521043,SmEu(CoO3)2,40,Tetragonal,-1.976597175,498.3003171,6.880576239,0
mp-1516269,SmEu2NbO6,40,Cubic,-3.342808789,577.6221899,7.396138418,0.0829
mp-1516316,SmEu2NbO6,10,Cubic,-3.263179091,155.7294187,6.8583279,0.365
mp-1517734,SmEu2SbO6,40,Cubic,-2.975362039,602.0412291,7.41448211,0
mp-1517917,SmEu2SbO6,10,Cubic,-2.919940488,153.4594909,7.271990634,0.2718
mp-1207138,SmEu2TaO6,10,Cubic,-3.388662624,153.960055,7.8867195,0.756
mp-1520494,SmEu2VO6,10,Cubic,-3.04609421,142.0908362,7.026203247,0
mp-1517665,SmEuHf2O6,10,Orthorhombic,-3.633910399,135.017293,9.289223576,0
mp-1105449,SmTl(PSe3)2,20,Monoclinic,-0.924625335,555.0403372,5.328003321,1.5815
mp-1080738,Sn2MoOsO6,10,Cubic,-1.428745165,133.5429399,7.704244218,0
mp-559291,Sn2PCO6,40,Monoclinic,-2.048739646,660.1180033,3.787373366,2.305
mp-1200653,SnH6C2S,120,Tetragonal,-0.1642195,1884.559178,1.912162358,3.0337
mp-1518543,Sr2AlBiO6,10,Cubic,-2.628096827,131.0777251,6.425368269,0
mp-1208835,Sr2AlSbO6,10,Cubic,-2.92746496,121.270742,5.750684481,1.8987
mp-1518287,Sr2BiSbO6,40,Cubic,-2.445372603,617.044492,6.479960564,1.9364
mp-1518359,Sr2BiSbO6,10,Cubic,-2.379229407,156.686366,6.379661606,1.6981
mp-1520339,Sr2CaCrO6,10,Cubic,-2.576121714,135.594551,4.449229515,0.4963
mp-15002,Sr2CaIrO6,20,Monoclinic,-2.545774966,284.6648395,5.874512374,0
mp-1521761,Sr2CaMnO6,10,Cubic,-2.463524309,133.6622324,4.550099773,0
mp-1179251,Sr2CaMoO6,20,Orthorhombic,-2.847895674,292.9862332,4.616338685,2.1579
mp-18962,Sr2CaMoO6,10,Cubic,-2.846689875,145.7326899,4.640426535,2.2564
mp-19100,Sr2CaMoO6,20,Orthorhombic,-2.854568858,297.0774855,4.552764005,2.3481
mp-19116,Sr2CaMoO6,20,Monoclinic,-2.91949412,286.3458538,4.723391886,2.5612
mp-1208975,Sr2CaNbO6,40,Tetragonal,-3.078248609,592.3111123,4.532917805,0
mp-1206283,Sr2CaOsO6,10,Cubic,-2.634856547,143.6869726,5.79616965,0
mp-1188807,Sr2CaReO6,20,Monoclinic,-2.920525597,284.5784919,5.806157139,0
mp-1208881,Sr2CaSbO6,20,Monoclinic,-2.740657546,295.6807852,4.86427929,0
mp-11982,Sr2CaTeO6,20,Monoclinic,-2.803740489,288.481997,5.052894223,3.2142
mp-14551,Sr2CaUO6,20,Monoclinic,-3.575181263,312.8793075,5.831040951,2.2089
mp-1078671,Sr2CaWO6,10,Tetragonal,-3.02835251,143.8020802,5.717742219,3.4605
mp-1105247,Sr2CaWO6,20,Monoclinic,-3.049108923,287.8320104,5.713216011,3.5269
mp-1179258,Sr2CaWO6,20,Orthorhombic,-2.976232509,295.204654,5.570530234,3.1576
mp-18742,Sr2CaWO6,20,Orthorhombic,-2.980665297,298.2807464,5.513082793,3.3661
mp-18981,Sr2CaWO6,10,Cubic,-2.976089124,146.867981,5.598383116,3.2349
mp-1179262,Sr2CdWO6,20,Orthorhombic,-2.537162222,292.933399,6.433783248,3.4169
mp-18757,Sr2CdWO6,10,Tetragonal,-2.594690849,136.5521477,6.900916707,3.3149
mp-18888,Sr2CdWO6,20,Orthorhombic,-2.5402992,294.6085641,6.397200302,3.5706
mp-18903,Sr2CdWO6,10,Cubic,-2.536973467,145.8046123,6.462998547,3.543
mp-19014,Sr2CdWO6,20,Monoclinic,-2.618560415,273.3019618,6.8959256,3.332
mp-1516784,Sr2CeBiO6,20,Monoclinic,-2.914564072,325.2847304,6.3334473,0
mp-1516786,Sr2CeBiO6,10,Cubic,-2.767478056,170.8393187,6.029565421,0
mp-1516913,Sr2CeBiO6,40,Cubic,-2.874038138,660.4898524,6.238320513,0
mp-1516664,Sr2CeCoO6,10,Cubic,-2.71736649,135.8972734,5.746455272,0
mp-1520688,Sr2CeCrO6,10,Cubic,-3.00687759,142.3098114,5.406572309,0
mp-1521510,Sr2CeFeO6,10,Cubic,-2.838073396,142.98547,5.425722868,0
mp-1517419,Sr2CeGeO6,10,Cubic,-3.099631284,140.4876111,5.720705777,2.0483
mp-1520500,Sr2CeHfO6,40,Cubic,-3.667068374,610.5647348,6.41672401,2.3311
mp-1520596,Sr2CeHfO6,10,Cubic,-3.602377975,157.4947759,6.218976742,2.4374
mp-6603,Sr2CeIrO6,20,Monoclinic,-2.841448411,283.6770462,7.066137931,0
mp-1522818,Sr2CeNbO6,10,Cubic,-3.297222812,156.9366021,5.335539274,0
mp-1522970,Sr2CeNbO6,40,Cubic,-3.358550677,612.6680785,5.466851845,0
mp-1517357,Sr2CeNiO6,10,Cubic,-2.647096416,133.7454577,5.835932129,1.3229
mp-1518760,Sr2CeSbO6,10,Cubic,-2.9328971,157.8865218,5.606900178,0
mp-1518851,Sr2CeSbO6,40,Cubic,-2.985677997,617.7821582,5.731819576,0
mp-1521551,Sr2CeSiO6,10,Cubic,-3.383880043,131.807579,5.536129303,1.763
mp-1518971,Sr2CeSnO6,40,Cubic,-3.108887114,610.5367617,5.766658967,2.2874
mp-1519033,Sr2CeSnO6,10,Cubic,-3.057300127,156.3063522,5.631180758,2.3267
mp-1522630,Sr2CeTiO6,10,Cubic,-3.490021248,146.3155493,5.211693205,2.2495
mp-1520912,Sr2CeVO6,10,Cubic,-3.143956962,143.7525571,5.340128182,0
mp-1519555,Sr2CeZrO6,40,Cubic,-3.593791917,621.4842687,5.371320165,2.3353
mp-1519666,Sr2CeZrO6,10,Cubic,-3.517904236,160.5688959,5.197443389,2.4785
mp-1519628,Sr2CoBiO6,10,Cubic,-1.980132194,131.9081804,6.787142594,0
mp-18805,Sr2CoMoO6,10,Tetragonal,-2.442181528,121.7360314,5.812343487,0.4209
mp-510546,Sr2CoMoO6,20,Cubic,-2.475307321,257.1925286,5.502272037,0
mp-560723,Sr2CoMoO6,10,Tetragonal,-2.447795676,125.0960317,5.656227614,0.4995
mp-1079403,Sr2CoOsO6,10,Tetragonal,-2.240684457,126.3296219,6.840389805,0
mp-31515,Sr2CoReO6,20,Tetragonal,-2.468134777,254.6363324,6.734808824,0
mp-561870,Sr2CoReO6,40,Monoclinic,-2.470994825,510.6039733,6.717249014,0
mp-1218846,Sr2CoRuO6,10,Trigonal,-2.122513607,125.3942237,5.710711175,0
mp-1205631,Sr2CoSbO6,40,Cubic,-2.351129042,511.1731185,5.872349079,0.2017
mp-1208869,Sr2CoSbO6,20,Monoclinic,-2.361833805,256.2700853,5.856686293,0.5486
mp-1218837,Sr2CoSbO6,20,Monoclinic,-2.368009349,256.590022,5.849383713,0.647
mp-1218895,Sr2CoSbO6,10,Orthorhombic,-1.90939908,160.4646028,4.67671209,0
mp-1273949,Sr2CoSbO6,20,Tetragonal,-2.35762301,256.4165482,5.853341003,0.2935
mp-1281679,Sr2CoSbO6,40,Monoclinic,-2.353917745,512.4779703,5.857397128,0.2515
mp-561642,Sr2CoTeO6,20,Monoclinic,-2.332021244,261.0334045,5.824115097,1.51
mp-1274308,Sr2CoWO6,20,Monoclinic,-2.605262132,259.9729216,6.566322429,2.0256
mp-18771,Sr2CoWO6,20,Tetragonal,-2.595678252,258.604307,6.601073455,1.6715
mp-19207,Sr2CoWO6,20,Monoclinic,-2.603880692,259.7266064,6.57254969,0.3905
mp-550274,Sr2CoWO6,10,Cubic,-2.590911396,130.2178748,6.554653224,0
mp-694931,Sr2CoWO6,20,Monoclinic,-2.603991556,259.1810778,6.586383701,1.5273
mp-1520897,Sr2CrBiO6,10,Cubic,-2.341659418,137.0327129,6.44926524,0.2727
mp-1517551,Sr2CrInO6,10,Cubic,-2.368671233,130.3199483,5.581647154,0
mp-1205606,Sr2CrMoO6,10,Cubic,-2.642932969,126.9767866,5.481728828,0
mp-1078354,Sr2CrOsO6,10,Trigonal,-2.492751818,123.9725219,6.8775284,0
mp-1205582,Sr2CrOsO6,10,Cubic,-2.484821814,124.3202206,6.858293333,0
mp-1274229,Sr2CrOsO6,20,Triclinic,-2.457814205,249.1808414,6.843419707,0
mp-1274754,Sr2CrOsO6,20,Trigonal,-2.278767953,249.4599978,6.835761629,0
mp-1205958,Sr2CrReO6,10,Cubic,-2.670285208,124.6787472,6.784991112,0
mp-1084823,Sr2CrSbO6,10,Monoclinic,-2.673530844,127.7867556,5.78250404,1.6894
mp-1208834,Sr2CrSbO6,40,Tetragonal,-2.672707516,510.1118178,5.794238869,1.7027
mp-1518341,Sr2CrSbO6,10,Cubic,-2.646299638,127.8940644,5.777652261,1.35
mp-1521920,Sr2CrSnO6,10,Cubic,-2.543968768,128.1222258,5.727833575,0
mp-1207052,Sr2CrWO6,20,Cubic,-2.765528198,255.779042,6.583914689,0
mp-1282288,Sr2CrWO6,20,Tetragonal,-2.762719481,256.5538272,6.564031456,1.1375
mp-1520951,Sr2CuBiO6,10,Cubic,-1.956773241,136.3626707,6.621602288,0
mp-1079351,Sr2CuMoO6,10,Tetragonal,-2.362045463,128.0695485,5.584710654,0
mp-546295,Sr2CuOsO6,10,Tetragonal,-2.148619268,127.8430217,6.819328805,0
mp-1517843,Sr2CuSbO6,10,Cubic,-2.205284823,128.1846526,5.914175181,0
mp-6252,Sr2CuTeO6,10,Tetragonal,-2.211730653,130.6618155,5.87626948,0.2198
mp-1520595,Sr2CuWO6,10,Cubic,-2.44126022,129.1468151,6.66832361,0
mp-510294,Sr2CuWO6,10,Tetragonal,-2.472931554,129.8577596,6.631815908,0
mp-1208858,Sr2DyBiO6,20,Monoclinic,-2.856109607,307.5098447,6.941282521,1.8842
mp-1522016,Sr2DyBiO6,10,Cubic,-2.758247966,158.7359779,6.723468549,1.9765
mp-1522161,Sr2DyBiO6,40,Cubic,-2.823106912,604.6511382,7.060311559,2.6819
mp-1517166,Sr2DyCrO6,10,Cubic,-2.873583042,136.7444947,5.898429723,0
mp-1518012,Sr2DyFeO6,10,Cubic,-2.69038484,134.4254162,6.047733115,0.2219
mp-1519151,Sr2DyMnO6,10,Cubic,-2.833630172,138.4939625,5.859194091,0
mp-1105402,Sr2DyMoO6,20,Monoclinic,-3.092955365,287.2822062,6.123235869,1.344
mp-1517204,Sr2DyNbO6,10,Cubic,-3.40739909,150.6211702,5.806029186,2.8969
mp-13938,Sr2DyReO6,10,Cubic,-2.999338294,145.5534581,7.072592079,0
mp-1188108,Sr2DyRuO6,20,Monoclinic,-2.857345851,282.6817424,6.283157255,0.2518
mp-1519036,Sr2DySbO6,10,Cubic,-3.059819688,147.7905099,6.241425612,3.4626
mp-561072,Sr2DySbO6,20,Monoclinic,-3.110212679,289.5070936,6.372372174,3.6641
mp-1517072,Sr2DySeO6,10,Cubic,-2.660345174,141.0150287,6.037316797,0
mp-1208889,Sr2DyTaO6,20,Monoclinic,-3.600256194,289.5213598,7.050997972,3.8496
mp-1205924,Sr2DyUO6,10,Cubic,-3.575362912,164.8914512,6.765011372,0.903
mp-1517709,Sr2DyVO6,10,Cubic,-3.157442022,138.4708953,5.812243693,0
mp-1519670,Sr2DyWO6,10,Cubic,-3.037937008,148.3678966,6.911938244,0
mp-1208875,Sr2ErBiO6,20,Monoclinic,-2.871816628,302.9431789,7.098089248,1.9513
mp-18744,Sr2ErMoO6,20,Monoclinic,-3.113661218,284.6102879,6.236252856,1.2643
mp-13939,Sr2ErReO6,10,Cubic,-3.032357784,143.7774105,7.214921569,0
mp-6294,Sr2ErRuO6,20,Monoclinic,-2.877480758,278.5630068,6.432795482,0
mp-1208927,Sr2ErTaO6,20,Monoclinic,-3.62009964,285.268716,7.211514676,3.8744
mp-1207220,Sr2ErUO6,10,Cubic,-3.602642083,162.1753219,6.927040652,0.9144
mp-1208871,Sr2EuBiO6,20,Monoclinic,-2.625174678,315.02172,6.664689123,0
mp-1518069,Sr2EuBiO6,10,Cubic,-2.508724768,163.8915201,6.405218007,0
mp-1518150,Sr2EuBiO6,40,Cubic,-2.585574594,644.8536076,6.511623123,0
mp-1517600,Sr2EuCrO6,10,Cubic,-2.645773839,139.9913827,5.636649467,0
mp-1520209,Sr2EuNbO6,40,Cubic,-3.20715917,604.3807951,5.672023185,0
mp-1520277,Sr2EuNbO6,10,Cubic,-3.140314508,154.9075092,5.532433353,0
mp-1522276,Sr2EuSbO6,10,Cubic,-2.798918354,152.6626798,5.927631005,0
mp-1522409,Sr2EuSbO6,40,Cubic,-2.84292174,603.4997694,5.9978683,0
mp-1521428,Sr2EuVO6,10,Cubic,-2.898513377,142.6403494,5.519694471,0
mp-1519577,Sr2EuWO6,10,Cubic,-2.884372318,159.716035,6.311290532,0
mp-1519604,Sr2EuWO6,20,Monoclinic,-2.990751523,301.1630126,6.694144081,0.0084
mp-1519635,Sr2EuWO6,40,Cubic,-2.945197097,635.3420467,6.346277911,0
mp-1205525,Sr2FeBiO6,10,Cubic,-2.212546675,138.6828592,6.418612697,0.3496
mp-1094054,Sr2FeCoO6,10,Cubic,-2.091232943,116.5350901,5.500423216,0
mp-1218833,Sr2FeCoO6,10,Tetragonal,-2.073011847,115.376206,5.555671635,0
mp-1218834,Sr2FeCoO6,10,Tetragonal,-2.073896414,117.5704923,5.451982915,0
mp-1276442,Sr2FeCoO6,20,Tetragonal,-2.088767946,237.5149591,5.397490058,0
mp-1295166,Sr2FeCoO6,20,Monoclinic,-2.084987924,236.9201455,5.41104104,0
mp-1208946,Sr2FeIrO6,10,Triclinic,-2.221845613,122.2437691,7.05406326,0
mp-1173281,Sr2FeMoO6,100,Monoclinic,-2.530104867,1288.040743,5.45358184,0.3773
mp-1173282,Sr2FeMoO6,100,Monoclinic,-2.532372036,1281.752191,5.480338288,0.7285
mp-1523324,Sr2MnSnO6,10,Cubic,-2.507411429,126.8387338,5.824309176,0
mp-1208762,Sr2MnTeO6,20,Monoclinic,-2.511738972,270.2419926,5.576558892,1.4722
mp-1519277,Sr2MnWO6,10,Cubic,-2.732122511,135.6391679,6.243763682,1.6795
mp-19315,Sr2MnWO6,20,Monoclinic,-2.767879498,270.5045205,6.261624824,1.8986
mp-1206057,Sr2NbAlO6,10,Cubic,-3.366576728,122.2325708,5.313454564,2.8384
mp-1518801,Sr2NbBiO6,40,Cubic,-2.818763433,617.8881293,6.160943285,2.0916
mp-1518803,Sr2NbBiO6,10,Cubic,-2.737977272,159.246225,5.976238562,1.7632
mp-1218740,Sr2NbCoO6,20,Cubic,-2.777619402,257.168995,5.46359941,1.5007
mp-1274489,Sr2NbCoO6,40,Triclinic,-2.773311928,506.7440456,5.545475596,1.2556
mp-1276228,Sr2NbCoO6,40,Monoclinic,-2.775242672,513.7462578,5.469892376,1.3338
mp-1278779,Sr2NbCoO6,40,Orthorhombic,-2.775123837,514.8732246,5.457919744,1.3491
mp-1205690,Sr2NbCrO6,40,Cubic,-3.104041978,515.0960758,5.366104693,2.2687
mp-1516290,Sr2NbCuO6,10,Cubic,-2.633297897,127.6499858,5.563603656,0
mp-1218741,Sr2NbFeO6,20,Cubic,-2.923957425,260.5424452,5.353493291,1.7829
mp-1218744,Sr2NbFeO6,10,Tetragonal,-2.895267624,131.315455,5.310921828,1.1662
mp-1205677,Sr2NbGaO6,10,Tetragonal,-3.059349151,127.59883,5.646220088,3.2457
mp-1218739,Sr2NbGaO6,10,Cubic,-3.05368935,128.019585,5.627662965,3.1367
mp-1218750,Sr2NbInO6,10,Cubic,-2.934638609,141.8458671,5.607023333,3.4305
mp-20222,Sr2NbInO6,20,Monoclinic,-2.982250818,278.6178467,5.709132391,3.3968
mp-1520756,Sr2NbSbO6,10,Cubic,-2.743826389,152.9192185,5.276384202,0.8047
mp-1520815,Sr2NbSbO6,40,Cubic,-2.802726257,595.9625117,5.415512103,1.1449
mp-1521167,Sr2NbSnO6,10,Cubic,-2.809514885,139.3293496,5.754680597,0
mp-1517644,Sr2NbWO6,10,Cubic,-2.877325457,140.0155663,6.498897501,0.7212
mp-1518321,Sr2NdBiO6,40,Cubic,-2.7421433,655.6544686,6.326126229,1.862
mp-1518426,Sr2NdBiO6,10,Cubic,-2.650125674,168.6315379,6.149135838,2.1311
mp-23093,Sr2NdBiO6,20,Monoclinic,-2.785175978,321.5774411,6.449073227,1.7139
mp-1519522,Sr2NdFeO6,10,Cubic,-2.583409729,143.2128051,5.464950693,0.2372
mp-1521512,Sr2NdMnO6,10,Cubic,-2.712296226,147.6805595,5.289422571,0
mp-1207215,Sr2NdNbO6,10,Cubic,-3.278742289,159.8901443,5.279830048,2.8862
mp-1521536,Sr2NdNbO6,40,Cubic,-3.356597425,619.1550745,5.453837482,3.0047
mp-1516795,Sr2NdSbO6,40,Cubic,-3.000048385,614.7181213,5.804971875,3.507
mp-1516994,Sr2NdSbO6,10,Cubic,-2.946171074,157.5302237,5.663074235,3.3416
mp-1208759,Sr2NdTaO6,20,Monoclinic,-3.514202427,302.4928577,6.548181969,3.7008
mp-1205651,Sr2NdUO6,10,Cubic,-3.455133694,175.3142749,6.189880539,0.5157
mp-1522778,Sr2NdVO6,10,Cubic,-3.031497783,147.3515932,5.256193356,1.6477
mp-1519550,Sr2NiBiO6,10,Cubic,-1.953904786,135.9471031,6.582570867,0
mp-1078518,Sr2NiIrO6,10,Tetragonal,-2.082495822,126.2851328,6.865773831,0
mp-1095155,Sr2NiIrO6,40,Cubic,-2.076352611,505.0394604,6.86714784,0
mp-18940,Sr2NiMoO6,20,Tetragonal,-2.480371825,253.8909176,5.570687181,2.3095
mp-25053,Sr2NiMoO6,10,Cubic,-2.469603902,127.0166092,5.567566673,2.2338
mp-19119,Sr2NiOsO6,10,Tetragonal,-2.080158985,126.5766566,6.823893854,0
mp-1078758,Sr2NiRuO6,20,Cubic,-2.14229813,249.7725963,5.730748819,0
mp-1205311,Sr2NiTeO6,40,Cubic,-2.30003922,513.1463415,5.922256835,1.7083
mp-1205327,Sr2NiTeO6,10,Tetragonal,-2.31240512,128.3148446,5.920952553,1.9153
mp-18908,Sr2NiTeO6,40,Monoclinic,-2.314806015,514.0849124,5.911444501,0
mp-546843,Sr2NiTeO6,10,Orthorhombic,-2.070834751,149.5783731,5.079251038,2.4657
mp-19400,Sr2NiWO6,20,Cubic,-2.587074322,257.5676891,6.624548499,0
mp-20794,Sr2NiWO6,20,Tetragonal,-2.59750971,256.5395565,6.651097677,2.9406
mp-1516905,Sr2PrBiO6,40,Cubic,-2.722860504,662.0494484,6.231567246,1.8002
mp-1516990,Sr2PrBiO6,20,Monoclinic,-2.767212835,323.8158377,6.370296288,1.7451
mp-1517044,Sr2PrBiO6,10,Cubic,-2.624686556,170.837835,6.037312605,2.1429
mp-1517407,Sr2PrCoO6,10,Cubic,-2.419391496,142.1054321,5.504660569,0
mp-1521453,Sr2PrGeO6,40,Cubic,-2.805281212,589.5810379,5.461524724,0
mp-1521474,Sr2PrGeO6,10,Cubic,-2.780339209,149.4489916,5.386472302,0
mp-1205687,Sr2PrNbO6,10,Cubic,-3.249349684,161.9497163,5.178496072,2.888
mp-1517368,Sr2PrNbO6,40,Cubic,-3.334764337,613.9200423,5.464268385,0
mp-1518098,Sr2PrNiO6,10,Cubic,-2.322613431,142.5896049,5.483176565,0
mp-1519896,Sr2PrSbO6,40,Cubic,-2.978839952,620.9575073,5.710977152,3.4763
mp-1520081,Sr2PrSbO6,10,Cubic,-2.920001476,159.0880784,5.572815658,3.3198
mp-1517092,Sr2PrSnO6,10,Cubic,-2.711769452,165.1563299,5.337390879,0
